11,57439387824,65223258336,26,22,25,1,c6db07e0a0faa3b66e4902b19d343382817fbdc0bd4273e4dbe37af73d7433da,http://www.a-pdf.com/infochanger/a-pdf-ic.exe
12,943640920080,866954109072,44,2,2,1,a510b1eefc745d1d52f5f3aae42e7c63e5723c1f5b3f7eb713097e40c5624939,https://github.com/ShareX/ShareX/releases/download/v13.1.0/ShareX-13.1.0-setup.exe
13,905292566584,982301139008,2,2,2,2,81b8cd00ce547755a201a2426a47a14eecf9837c60ccd28a322a0277c94a2f69,http://www.pcae.de/main/download/patches/4H-ISOKO-5_2017-1a-1o.exe
14,49358307488,702104420488,7,1,1,1,fd387d4e358e3755db38a618066fb72cd03b17b54d058dbe3dab82065519edc7,http://zxrmedia.com/client/current_version6/api-ms-win-core-file-l1-2-0.dll
15,846886273096,562220728392,3,18,19,2,6b08f63bd74ee99e01450d229bf57346fe4b0bf6c5387cab8dc1806975d24230,https://ftp.hp.com/pub/softpaq/sp72501-73000/sp72974.exe
16,54681911536,696574845016,8,1,1,1,efd664c9f87b370a530cea5fcaec3d248f5c9d79e749862b3eb63448292ab20f,http://zxrmedia.com/client/current_version6/api-ms-win-core-console-l1-2-0.dll
17,447230419032,538872184832,10,8,7,1,0f7b42589f1e7fa082e6f69e0246ee5b9de405a1a27e0a3cf7647812390ecbb5,https://s3.us-east-2.amazonaws.com/ionpdf/current/Ionpdf-Desktop-Setup.exe
18,955453620472,924171690144,1,4,4,4,4fba8cc5b707b80f06cb65ec63d7cb51ff50c5d7389fe8c817fe57fddcb905d0,http://54.218.23.47/Bin/ConnectWiseControl.Client.exe?h=54.218.23.47&p=443&k=BgIAAACkAABSU0ExAAgAAAEAAQBZcQ6y9iyMXNQTLsP8kY1RH9pqLqyC0Kw9gYFGJK9jqMEKrxJ205JQF5obZJfoabb4ppPYYkq5QminKA6JwBAzWQG6px1PBB20WY3mhOI4fF8B3hMWYYbAdxlSb9VNZ8SILgdG2YJc2l10VTHj8W7dmK4aZ%2BX7vM91MWSQqFcyLrSgZDfIgjWs4uBvhKTU%2BhHXEaXr2zIW3fdIQI0jI7sHlbzq7Ww1sRQCjHWeznG5C3eEFsRcN%2FRGvRvkNPjjwCKkDRc8%2F7CQhMPlopsM9y5Ws9HTEfq6j0doFnIhITfXmLp8B7%2B%2BSz8hcCGlhrqm7%2BvG7B60FmJRwFlPvA3PjPWo&s=8229e70a-53de-4b6e-8d44-99dfc1194a1d&i=A350-0202-19&e=Access&y=Host&n=AgHV3aKv7QGAowUKSm9lIFdhdHNvboGcDAQy3gdeTatMUgPp1U1V4LP6jIGGFqS%2BCNF%2F%2Bfpf9h98TYtEbgc%3D&a=None
19,1002572144712,902963175624,2,2,2,2,7de2ba67775208f4577974808c515f53ceb50d9b2c575ff3227340ffd1fbbf3e,https://dl.google.com/tag/s/appguid%3D%7B8A69D345-D564-463C-AFF1-A69D9E530F96%7D%26iid%3D%7B387662F2-2634-0D93-68F3-2CE7620856C2%7D%26lang%3Den%26browser%3D4%26usagestats%3D0%26appname%3DGoogle%2520Chrome%26needsadmin%3Dprefers%26ap%3Dx64-stable-statsdef_1%26installdataindex%3Ddefaultbrowser/update2/installers/ChromeSetup.exe
20,958735151176,722502971432,1,9,8,8,1e3b34d9524216d7b1fb34ab65d2d1037f9a7e3f873a62cb3459d4c02624b4d2,http://54.218.23.47/Bin/ConnectWiseControl.Client.exe?h=54.218.23.47&p=443&k=BgIAAACkAABSU0ExAAgAAAEAAQBZcQ6y9iyMXNQTLsP8kY1RH9pqLqyC0Kw9gYFGJK9jqMEKrxJ205JQF5obZJfoabb4ppPYYkq5QminKA6JwBAzWQG6px1PBB20WY3mhOI4fF8B3hMWYYbAdxlSb9VNZ8SILgdG2YJc2l10VTHj8W7dmK4aZ%2BX7vM91MWSQqFcyLrSgZDfIgjWs4uBvhKTU%2BhHXEaXr2zIW3fdIQI0jI7sHlbzq7Ww1sRQCjHWeznG5C3eEFsRcN%2FRGvRvkNPjjwCKkDRc8%2F7CQhMPlopsM9y5Ws9HTEfq6j0doFnIhITfXmLp8B7%2B%2BSz8hcCGlhrqm7%2BvG7B60FmJRwFlPvA3PjPWo&s=8229e70a-53de-4b6e-8d44-99dfc1194a1d&i=A350-0202-19&e=Access&y=Host&n=AQHvh8en7QGAowUKSm9lIFdhdHNvboGcDMvBZ5kutlG210%2FCsgZQFPZZF79Tr0TAzbP%2FwXUjRQkq&a=None
21,6742179864,776584601752,72,4,4,4,1f5c1abe1b2720680170388569354d8cda9d558b53aff7caf175ce0f7e3733e5,http://download.idcgames.com/games/idc-games/bW1mZEx4K2dKZGxQUmRGbg==/common/System.Security.Cryptography.Encoding.dll
22,944129937488,24769204248,342,223,304,12,15618e488d07c88a14e67f75260c9c0fbf6d604d9e35b8bee65d1f1b18070c60,https://admdownload.adobe.com/bin/live/flashplayer29ppau_gd_install.exe
23,19918196752,174329765968,14,7,8,1,97f7ee412817d7fc4c91b6cf3e86e986b8e7f4e078bdf2696098f631c591cd4b,http://atzitznet.no-ip.org/Joy2Mouse3/Joy2Mouse3.exe
24,947426537640,968299143184,202550,2,2,2,2f88b59d5d8c728f01796550623bd5535595e723daa97ff23c168aad7704eff7,https://launcher.zoom.us/downloads/PUAMy7o9nNCgtgT0qD_lefsqJIUgci11XM-1qprNHBoQtjPiOMfk__J23cze9QuN1N-PiBakLGkPV8XlfjbJf6T8C3XDI7voO5P1lKqxVSjVxeiJHAkhpzZ2ZOyjKmRn4vle0OArFe7A6xPJoNKFfyok96V7s-MK1pAs-72xhTA8beHBnD84K0f81K6WR7DLHHDaURp1fOJtH2NcD7wyyE3z-_Hn9V37t4dhwdTX14fBIopgeKoOho4nyva7lLrpbOHjuf1IYs01zTdEz0PS62wPyI8itQQ-aLCu7LhnKaWSKV20aWL7NIuwm-WUDOk7Wz8M078jvtQUfPSqnKIi_I7iRaddCEwJe3V0Rxa58w8=.b9c16b8db078bebdd3d54c408c955e0b6c036a04ac1e3068c760c0c766076a18/Zoom_launcher.exe
25,947426537640,458382958712,202550,18,18,4,2f88b59d5d8c728f01796550623bd5535595e723daa97ff23c168aad7704eff7,https://launcher.zoom.us/downloads/KevJ8fghFrp8IcZ_1CAutByompGvZnUQH7PnOx0raI1D4LEx3sbBWETR4vYw-aX14RJ8UspgfQWA6Tdl4YLaZDRV-CbzcVUXYaM_vDIetAuDU2irjd6G-mJz3cHqg-KbWag2_9LJpFvAcoAa6jc_FDNWPDUGABkjKPxUutFCH2f4SxPav4hW6UrvjuO45fMxOVLQXLK6Jgcq9sp1FMxELcsMIqeoytR6ISou1l2Ey8dyXcankES6VWPKHyYoAGDQoDBar9F4rsjLQPgiBQJk-MYf6v-VfoW_Bu7Xv8MXeHlBDXOkwLUIEsxjxP-tDy3Z4_c-_n6EWjqMxMn0EzcIzMtWsQIKPpkbPhD8gWXRDEHBSDqkJeABK6MA04w9Srl1TFiXJsqsIN6rq_B5A4bew0dQ8uFlbbd5TcGj4LjEYZO0QCRnWBVwqbW6iztUVNr7qpPun1Q45G23nQu2Vp5BlA.60a669bfc6292a6afee5aeb973ff94f100a9e1f224ef3f5db00c4bd94578508b/Zoom_launcher.exe?_ga=2.54630571.1875115879.1563543919-558528896.1563186482
26,102014533816,104882409672,16,14,14,1,7895d5f6d57081635d87a3ad5ac79deb944ad1dfb4b62520e987c47feae4cb9e,https://download.lenovo.com/ibmdl/pub/pc/pccbbs/mobiles/jfgj05ww.exe
27,12944257064,194058932384,127,30,36,1,a298b42b4c11209e3bd6db71e1c6e718f2223807a1cfac6a3640a3735028ea1b,https://nutsaboutnets-downloads.s3.amazonaws.com/NetStress-Setup.exe
28,947426537640,950290157568,202550,2,2,2,2f88b59d5d8c728f01796550623bd5535595e723daa97ff23c168aad7704eff7,https://us04launcher.zoom.us/downloads/UET3p5yxEY2BH0cb6OaKgp7n_-t93FApxNNIq6cl6Qk_RTAHIxSNdqcm6DFURT_qVONYon5U2vdiD0Wrt3NfTAv1gbEPCdqPitX1LwyYtkkEC4-PtEaozs58RFZgEvDH3ITf2Yly1DN68lIp1SodnS1K23wB7oe5FZeRL7ujzTtnVZxP4sFmV2UTSfpBHwxAuPsWOd0TCRWzL5gcYB-CTb5xsvsW1uqxM2awvYdyueGUc8yKKNfUnx2ZD3SsX13CgeWPRBbt-Czgln4o3X46A9wrSxmK7SyNlOiOs4UXZ96Q6JQsTrmlSLLZjcVuHISiBo-CxoOcMTiA6xoPmr3gEiqBfhQpm2p-ljf_c_WAdswPiFQ6jlIWdrOOICmCsZhE.f0905d74d5b6159fc9b236ba21e2fb7fdf41ae617ff5ab611da74f42189f3ca7/Zoom_launcher.exe
29,947426537640,900594200720,202550,2,2,2,2f88b59d5d8c728f01796550623bd5535595e723daa97ff23c168aad7704eff7,https://launcher.zoom.us/downloads/POle48ckWal8LZGDF6JluvgzLEBMqDuD77qVr9fCeG-IFPkysZ-r7a5poXjYCsyes19s2rVYqTg_43Pnjm07_Pi5wbsLF7yAqtXVbFGp6xLyJ8JSFn0mJFlcKjAFsCdpD4THGGr_yksmfHeepgSdLEhYUD4l4KyyenllsQIITXAzFkZPAZTPCgNZKyZCQXEj19j39P-TVi01xEgcmIfaML-ouZw1bL61Sb5O1MC_uO-kBUFuN4MMBUy1OZi4oT0tb8ZMbpYI1zCoxF_7FT6vbGvVQo4NhBScrwR1e3b8FUyOF8TrTgiXjMkpI1oi68Ti62mGUnz4QlGKwvpdFOHWBg==.3e6c173a7baaa5532743a3a629263ac068c67d071910deea85de478e45e9780e/Zoom_launcher.exe
30,10461712488,883619795008,5723,1,1,1,25896931db48f0f4c9e3681720fb7c89b531d912ce5f11d596078f8d917126b7,http://unchecky.com/files/unchecky_setup.exe?uv=1.1&uid=zA1RzB1PzAzA1Q1StCyBtAyEtD1P1RyE
31,88421613800,185373151240,82,38,41,1,bade7b9693913aba26f90e927d2122496545e330b5990398f350c30c8989c578,http://www.laurenceanthony.net/software/antconc/releases/AntConc358/AntConc.exe
32,22749925608,195772420328,4284,35,40,1,7b5ed8ce0a5e77c1b618ecabc4d101285ee0c202efb1c5d927499614ec04e137,http://cm-update.megalabs.ru/MGF/win/Install.YdPearl.exe?cached_iccid=897010210475731016&cached_imei=860110027421789&cached_imsi=250021047573101&os_bitness=32&os_name=WIN&os_version=6.1.7601&product_version=2.3.2.6501&update_type=SDU
33,895576715480,935198351488,254,1,1,1,9c7df45cb014184783148787c76b9b6a78b0d185be76497ac3c9bdca79623560,https://filezilla.ru/download/FileZilla_3.47.2.1_win64-setup.exe
34,87045615792,172590579888,9,7,7,1,df8c0774a9b91c915015b4bccddc30b6a142244d0ae385917e101b4ad3dccc77,http://772.co.il/Bin/PolarSupport.Client.exe?h=772.co.il&p=8041&k=BgIAAACkAABSU0ExAAgAAAEAAQBpWKlOxKAQfMMhXg7kXVy0lrRBO3PfbP%2F5jgAcuvA06JL0rkpoS%2F1k6L%2FQ1TETJL2YFgzDwzOt1orkwRArvykS1XrdBTrxJHovTTVS%2FftA%2FNSGD2API0Kxzstg1bRfzZ%2Fqf9pA2AhGRcQdF%2BD8gQCju%2FVMKc%2B%2BJ8QJMBTr7OrtSxlwOF5cKqNLgcKnKzZVwcL3cmlZOoDEcWq6eeN8VT9%2BhPdM03GJnqAIYQffYdyif8BUhbL%2BSQrSuspt%2BtwgGYmovDv2zsyZRbfEVlfGU4qBJ9sjkWXYdmOb8QvpZ5PfNO6xmLCYoODy%2BtaOrYnl2yUHcTUZm5UBI10HaSb%2Bjamn&s=196ee27c-de8e-43cb-8b3c-7f180c6687de&i=1&e=Support&y=Guest&r=
35,985706811408,983079116936,19,2,2,2,a71c81493344fa02d485de006f7c3eafc99c8af87318081630489db79cc4c42d,https://video.csw2020.com.pl/downloads/trueconf_client_TC0L3UgaHR0cHM6Ly92aWRlby5jc3cyMDIwLmNvbS5wbC9jbmYvMjkwMjA3OTNmNSAvcyA2ODU3.exe
36,23246962864,207640080416,44,20,21,1,fa9be1a4d0c6a04ba907374e0a52fbbf97e7b7e1a9e4c9c7b4fd70e9af27e890,http://support.ricoh.com/bb/pub_e/dr_ut_e/0001278/0001278177/V1400/z75549L16.exe
37,945405374480,924511101080,171,2,2,1,9c73bc037b0082185978711e4a26701ca9efe69db0dbbfd0292682399c140f7b,https://d11yldzmag5yn.cloudfront.net/prod/4.6.18176.0301/ZoomInstaller.exe
38,947426537640,963598962848,202550,3,3,2,2f88b59d5d8c728f01796550623bd5535595e723daa97ff23c168aad7704eff7,https://us04launcher.zoom.us/downloads/6bRTBgMcvHqaVyGJ772L4bIQ2W_lk8_saNjKVFN367ndlUJ3cpdiEm49_-1YF0imOWbNZKBdErBKsL4Nz_8XdXESpbf5nw9nQMzdnBuhACZFOLVgXSXMI_71I8HBzCHZhlE3ByDcHG-jOKDJv71WMI0Pj2RVJs_LGDugm453bFddBlP2FpVPAquxJVapUfA7vskQfxl3ItshuK8-t_ZJYjWr0rtqFbIpbgpc1VmsAGKWGl90JAv9mhjQYq-RO3n9i3hXM86sctBpNpnJtDn9i7giiQ79EIy5jzERAC9WS-XvMcJbyfaPhNr3GYG_ekYuSF_c8IaQ8DaHLHZIGMfnn4DVg7w81uF9nS76Dn71QUGlkkgF9bz7ZuZJLINSLYvw.4f54b71255e9e6ae7fe5698d54aa9a79ecbcef44fdf961b82a95482135e54314/Zoom_launcher.exe
39,938031046800,776541257784,2,17,17,17,3c5b8129e905c7b610e34d68b6b92e6ba9c9fd449eb01ad767668c6f97da8e05,http://backoffice.fotobestellsoftware.net/desktopClient/updates/9344/Update1/Version/FotoPremioGestaltungssoftwareApp.exe
40,947426537640,953909723360,202550,2,3,2,2f88b59d5d8c728f01796550623bd5535595e723daa97ff23c168aad7704eff7,https://launcher.zoom.us/downloads/6g53VHDEoVTVaTV-_0MOO4zsEx7dCBjV5pRd2QdOhGbV5SkwglBKYcz5RXn8IU9rnk9aMQSXAwwfB9e9ldok3jcZmZ61OgDmIB2salxdJXvq1Qx6nOzsMmrPPrrjsYthOH4JLb2vfD43oP-GNlQuWfZPUOp0vsRj4_zn7DMbBxbIxj-w_DBYJ8figwMFRE6mC6qlor_FlwEbu8yxjMMoy2gHrEAbHzbW58uqJxn-O3oNTGae_MPmmKKOk_GdTCmoOM2970qxeJSU6MtDkzu--wRXuxzX5h7Vj-meK0h1LB3YlSec9FCaXqN2BtWZf5xLuwmPei9vPVyXmrv2v2jNDbMTEtDqbZ4Tr-jV9_enfucxQDWwqLLPy4Fz7bEn2xqy.e672c43fa73be07dc9c6563a4b154ed6607efd026110c29b6c807d023f58d718/Zoom_launcher.exe
41,952322781296,207884791840,30,10,13,7,de1ae413dff05d7b4e7c237aa438c1702aa6ea90ece97dc20b60addca7795f0f,http://dnl-11.geo.kaspersky.com/updates/kdb/i386/kavbase.kdl
42,36308984016,180394246232,23,5,5,1,5b258f63281931612912b460d39d383e816bd0ef5ac2a53f58a539a691a5b348,http://www.firstinvision-download.de/download/TeamViewerQS_de.exe
43,15547899904,186697007104,136,44,49,1,5827923c95d722a090b00195591e9774b1972e7365225c4b808943eb0f95ee13,http://patch.robocraftgame.com/RobocraftSetup.exe
44,113497464872,182389514464,89,24,27,1,d90b9bf05612a813f3c4bbe5e311cfebd4cb7ab2b5d0f022fffd7e843893a217,http://download.visualstudio.microsoft.com/download/pr/7afca223-55d2-470a-8edc-6a1739ae3252/65592cace88fcfb3e14a5c4a54833794/ndp48-x86-x64-allos-deu.exe
45,48506585312,118606557336,334,105,203,1,44f2b91f13d5cf523dcc31952dcb06cc1f3b44661e0de145efe6a319d8d9ac40,http://dist.divx.com/stable/divx/package/MPEG4Encoder/preflight/Installer.exe
46,900553265176,850766860400,428,2,2,2,6123caadd2171e0d4bb13ec668b4c6725b258365d2f5023635d1ee64aa3f2ee6,https://www.dexdealer.com/in_cart_qty.dex?partNumber=599379&rowNumber=99
47,947426537640,994392355056,202550,1,1,1,2f88b59d5d8c728f01796550623bd5535595e723daa97ff23c168aad7704eff7,https://launcher.zoom.us/downloads/-qGLjNwTmrrOaxXNiM2fWxsDNA8g-gwjsprg65uFzj0gYLtupvoCvQ8JfMnVQu-q4HvfCDYPWePCqZ6iZIpunS_SlrdxixWA31fMgWbfechxznHNOsF6l5p_nCfRi7DLOaRQEWSpdhEYK4fxrG8TGvbWyXPWRuc7X1617reGlGk324ej2wjoFfbcfL0e63mrpAvI76Tz7eNywYNNv15JRX__CkgQiHgsGLFhCuDkRuxpB1Iah_90yXTafdqCxtlmgznBoXEX_q1KEzut6noPFLkDXMHXBiGYcbEd9L1I6NbLJVa5CpuK4G3qqRyKA1Elcz-nw08YXbsQocmWU1tjjA==.ce39eb209faf1cfca7af63b6f3c211c7ae42777cbb527f66c9220591488c10ac/Zoom_launcher.exe
48,126581428336,138244616416,18,1,1,1,b286cd652cb6ccb7d2514790ead91ccb5520bb0be185d63963f8eb79ab77efbe,http://maintenance.service.saninet.eu/Setups/Default/SaniNet%20Viewer/SaniNet%20Viewer_Data/Managed/UnityEngine.JSONSerializeModule.dll
49,996425437248,63944761416,820,41,39,19,1208c64213edb8dc2b8d405e1833dbe760b9770721dbf36e36c058c36b300d48,http://download.e-pity.pl/down/setup_e-pity2016_adglpoep.exe
50,938205577216,185411702920,2,9,9,2,684874ea941cac4f9f8950b60f8b3c1011112b2ca50b829a31b1c433f331d94e,https://www.connext.de/anwender/TeamViewerQS_de-idcuvpfg7c.exe
51,947426537640,974645080080,202550,1,1,1,2f88b59d5d8c728f01796550623bd5535595e723daa97ff23c168aad7704eff7,https://launcher.zoom.us/downloads/v3pvUo_1UFro03BLWoZzcH6S04JAegAm-7yhstnFkGKC3aIZ5yP9c7s-rPFbDdZfOlYnf8utfCQrDeFvDNx-aorJbs-ABFP7slJZF6QpAmoINlr77F46p3pRmzRuEkUO505QU9p47K_QmBg6fS2O47-KN2Tltt-dUDUOGL0NkfMN_lHHhzQWN4bmr54hBBLsSfAteTsZrC9-EHtelThziw7eERiytvqfQFOoPey-vClkqT7anVzVQfQ3hDVswrKXjprh9_X5r1PVl0JukUokHg2e5sTyQw0dA0bhpC2o7Qu5B9zVUIpTdpoulYgAlN9p2cifn1DIVenQt_-w7CDaiA==.11d86704d6e636b9cdb2bd8f7d8e99b40cde6b12288dda61a275167f91cee84c/Zoom_launcher.exe
52,194260127864,769013321936,1988,1,1,1,dc57f2df812e7209da82f32562e557662905709578971f21d5364122e33a32a2,https://onlinecampus.bits-hochschule.de/scripts/filetransfer.exe?M85oNMdBvYcb1e18h7GXa4oZmpBtHDPbQRDeKTVZTK3Jd0-D55feO80eD6dxQEj8yjx4Y2VT-DDk7PC7Qrw5u54SQw0gNI2X-uf-LylidEvZDVdoFSXcIgqw-l.IJQB2g8iundUDGx9nEuLaLpcZKPjNo0gFVNQiS0E70uLMBBfOXS0HMOXqVaPlOnFS.uYSUQDl15scVdXC6z.nqI2-B7IJShEtXSnKHRO8rs7KHmMRZ7EpUMJ30cOHHBdVYNln62s4Wf8kRYmqtHeWhhfNKYaUXyqa1Vbp2VoxZQiLdHRm8TKGuzZduGyxONweYleirbF26Ac=
53,22585889000,22585893096,626,223,346,1,e02f83fc52f4f3138a3f9a7f07c0ba5c56fc3a8d09d5a9d9264eda04013bb3ba,http://dl-storage.i-motion.de/medatixx/b84efc39-5d79-49c7-ac4d-1ccb0709b9db/ixx.serviceupdater.exe
54,183632523400,836793778320,17,1,1,1,5ecac9a8f1997c5a33272525056ad9b51d3e0ac060f68621c9757da29861cec3,https://tis-iveco.com/TIS-Download/setup.exe
55,891107815464,28332671208,4,120,128,11,d21e1834eaceab0f2462cfc0ae94afa614acab13efddeda66aab225bfb32fff0,https://www.mymoments.de/intern/internet/setup.exe
56,167288733840,180108222552,117,57,62,1,5c0449b8a9b65f36cb6a66c1ac9379f8f62a75dfccfda67fe959563177b3c5b0,http://my-summer-car.ml/Launcher/MSCLoader/Ionic.Zip.dll
57,944129937488,106644901912,342,18,24,12,15618e488d07c88a14e67f75260c9c0fbf6d604d9e35b8bee65d1f1b18070c60,https://admdownload.adobe.com/bin/live/flashplayer32ppau_a_install.exe
58,859062300712,200345088104,51,19,20,3,14ef0293ea5e1908c857f27b6b347193b3640f1683d53ea71b2f363549e94857,http://sc.dvdvideosoft.net/FreeStudio_6.6.42.703_o.exe
59,38181101704,764390269024,43,1,1,1,df326947c124d32e77b16eeb0f5f16c3e647f81aa7eba23afff2bd1a0918bb5d,http://iexplorer-windows.macroplant.com/Application%20Files/iExplorer_4_3_4_0/zh-CN/Humanizer.resources.dll.deploy
60,968776396912,826202300456,325,19,19,18,d35fe655651892fd70976828a3c253520d84c05a95c51c54ab06baecc2c7ecf5,https://www.tucan.tu-darmstadt.de/scripts/filetransfer.exe?McTHN1YalZUVfHeTzStlvv~EDCUJaw33B4gCffqc5lvg4hY7eNVbnLjlFvRNBBlai75jDx-L6MlkzZxtHOXWuNn-DpjKtlkdDWvDWrQ4WZmkw35uBm-mxiWg1cCsNGVnlYLOKdk0aQz1RNe2Pn3-I7QekWm6~bTs-RgREpR~scD9FRzoDyRKG-NKC3sDRNeaLKIlR33-TtSkP3f9725XFwuAP94HxcdDeT~g-l4Fah9CGXcN3v9GX~2E3KUdgqDvI5lyT~vYGnUT0vPWyxWIAcRT
61,812820746400,799929880584,6,2,2,1,239be4b4374917664cad565f6c84f19c8307b7bb8cbc7bcfda510e5025742e1b,http://haufefds0.blob.core.windows.net/live/2020/6947466E-8FBC-451A-B9C5-A0BD622ABC39/25.01.00.0142/buchhaltung_plus_2020_setup.exe
62,17355317448,197459112128,272,28,29,1,02c400de1dd54cb5a9b163d3f2057f05d40ca6a0459e45cf15b04a20dedbd036,https://akamaicdn.webex.com/client/WBXclient-32.15.10-186/Cisco_WebEx_Add-On.exe?v=2.6.0.4127
63,990251692192,776530645216,2,4,4,4,a591a7672971173ae29d404603d9112cd9db08972bb90f05ada5ab6ddf723211,https://dl.google.com/tag/s/appguid%3D%7B8A69D345-D564-463C-AFF1-A69D9E530F96%7D%26iid%3D%7B6D43488E-FF67-7B26-76DB-27BF3F41E5CE%7D%26lang%3Den%26browser%3D4%26usagestats%3D1%26appname%3DGoogle%2520Chrome%26needsadmin%3Dprefers%26ap%3Dx64-stable-statsdef_1%26installdataindex%3Dempty/update2/installers/ChromeSetup.exe
